,index,name,year,unique_words_pct,indef_words_pct,word_counts_avg,adj_pct,verb_pct,adj_verb_ratio,adj_noun_ratio,unique_verbs_pct,2_grams_avg,3_grams_avg,4_grams_avg,5_grams_avg
36,36,"One, Two, Buckle My Shoe",1940,0.102725973627,0.0179078559412,13.5199315236,0.0841583262447,0.224458400449,0.374939525883,0.251039248502,0.0789388808257,2.03063473406,1.17038934643,1.03414086615,1.00804186878
37,37,Ordeal by Innocence,1958,0.0753525161759,0.0204731892058,18.8258353065,0.0809964492409,0.247658456119,0.327048995259,0.253977995003,0.0511402122375,2.35808205635,1.22372719033,1.04441622513,1.01102115213
38,38,Passenger to Frankfurt,1970,0.102607055379,0.0235507756412,14.3889001418,0.0897114707952,0.2251513019,0.39844970932,0.272125688426,0.063261861599,2.02754309853,1.16153506549,1.02806240593,1.00583387613
39,39,Peril at End House,1932,0.0996260257705,0.0204002055972,14.2729572477,0.0878328074591,0.228453929876,0.384466170081,0.264987432483,0.0770484171322,2.02012245336,1.15176074308,1.02723862933,1.00660160223
40,40,Postern of Fate,1973,0.0749782589516,0.0288872364292,19.9154116466,0.0705008574599,0.24535962877,0.28733682804,0.218817267426,0.0449686504266,2.48021256643,1.28080909179,1.06500932923,1.01715362624
41,41,Sad Cypress,1940,0.09049982472,0.0194284027381,15.3407868667,0.080131581379,0.235312598178,0.340532474672,0.234593951198,0.067383962931,2.18408220834,1.21078146642,1.04470189101,1.01247968315
42,42,Sleeping Murder,1940,0.0908541860503,0.0185430031177,15.3888470234,0.084406574931,0.228180141358,0.369912010873,0.259120064141,0.0689605837327,2.14758465961,1.18596457265,1.03800599827,1.0096250515
43,43,Sparkling Cyanide,1945,0.0944592012675,0.0198207434332,14.9574814126,0.0925557695893,0.229494190021,0.403303323631,0.285769101636,0.0717525214919,2.06293661475,1.16053722733,1.02784608015,1.00578097902
44,44,Taken at the Flood,1948,0.0954946357381,0.0167931411332,14.8631892016,0.0834321440121,0.229923466638,0.362869198312,0.252234636872,0.0721987810595,2.06450997839,1.16539599964,1.03148568616,1.00816301193
45,45,4:50 From Paddington,1957,0.0915062320791,0.0195447363801,15.4721593481,0.0822940453188,0.229506996897,0.358568786275,0.251836588425,0.0652465080681,2.11677814939,1.18034881713,1.0338813849,1.00774028042
46,46,The A.b.c. Murders: A Hercule Poirot Mystery,1936,0.110021242925,0.017949558746,13.0180029696,0.0900047575797,0.208007150786,0.432700304963,0.263217809259,0.0879539783754,1.9607514257,1.15358300028,1.03251924804,1.01045943726
47,47,The Big Four,1927,0.109937471297,0.018405341435,12.8580513286,0.0913733389878,0.213086655358,0.428808358902,0.281216010442,0.0941205738453,1.92731667461,1.13845596959,1.02550586019,1.00627477469
48,48,The Body in the Library,1942,0.103836698505,0.0171079675976,13.3871054761,0.0849729860495,0.226755906782,0.374733285917,0.253762793498,0.0824146514936,2.01220501176,1.16921916969,1.0349120941,1.00896687745
49,49,The Burden,1956,0.105428700518,0.0175685538526,13.2778034149,0.0901348720801,0.234757369299,0.383949063449,0.282369595993,0.0794402902199,1.99518063935,1.15159398827,1.02806760523,1.00648930402
50,50,The Clocks,1963,0.0815482140372,0.02010552554,17.49291722,0.0743525480368,0.225627199311,0.3295371669,0.219531337594,0.059523141655,2.34634682184,1.24948222162,1.06280258203,1.02141601613
